Resolver IP,Last Event Date,Attempted Rankings,Successful Rankings,Top 10 Count,Top 25 Count,Top 50 Count,Top 75 Count,Top 100 Count,Top 200 Count
213.228.128.6,2020-01-29,727902,1661,211,107,184,199,200,760
213.229.248.161,2020-01-28,727902,1556,72,103,202,199,192,788
213.230.129.10,2020-01-26,727902,6514,297,467,830,839,735,3346
213.230.130.222,2020-01-31,727902,6659,497,434,971,813,954,2990
213.230.155.10,2020-01-29,727902,6800,432,364,1005,742,896,3361
213.230.155.94,2020-01-21,727902,1688,84,131,206,201,203,863
213.234.128.211,2020-01-28,727902,90017,1333,2355,5619,6944,13940,59826
213.239.128.3,2020-01-31,727902,1556,89,108,200,200,193,766
213.239.153.2,2020-01-29,727902,1666,56,108,205,222,220,855
213.239.153.3,2020-01-31,727902,1667,86,116,196,197,213,859
213.239.176.4,2020-01-30,727902,1594,80,116,205,196,199,798
213.243.1.42,2020-01-29,727902,3725,584,275,307,352,413,1794
213.244.72.31,2020-01-31,727902,55429,269,324,761,1357,2525,50193
213.244.255.2,2020-01-30,727902,6021,503,445,618,568,647,3240
213.249.17.11,2020-01-29,727902,1667,130,115,210,216,193,803
213.249.130.100,2020-01-31,727902,1792,140,189,279,202,191,791
213.251.133.164,2020-01-31,727902,212030,6670,25014,59090,47453,23675,50128
213.253.136.17,2020-01-29,727902,70356,1519,5664,13568,12453,10637,26515
213.253.137.17,2020-01-31,727902,74607,1420,5288,13830,14508,10990,28571
216.2.192.32,2020-01-31,727902,52139,1632,3901,8028,6689,6321,25568
216.8.209.88,2020-01-31,727902,30049,452,471,1437,3923,6030,17736
216.9.170.3,2020-01-28,727902,16262,86,214,588,818,1132,13424
216.17.3.121,2020-01-28,727902,27195,673,597,1612,2959,4111,17243
216.17.3.122,2020-01-31,727902,26865,676,572,1593,2994,3989,17041
216.17.128.2,2020-01-31,727902,217207,3189,3822,7777,20882,29901,151636
216.21.128.22,2020-01-31,727902,150508,3071,8592,6943,11576,23545,96781
216.21.129.22,2020-01-31,727902,142630,2938,8636,6876,10461,21651,92068
216.26.137.4,2020-01-31,727902,2080,77,101,225,218,251,1208
216.27.75.100,2020-01-30,727902,144469,713,3727,17483,15675,14036,92835
216.27.175.2,2020-01-31,727902,117543,1113,2586,10394,16590,18471,68389
216.29.107.5,2020-01-29,727902,25026,342,378,1433,2413,4322,16138
216.29.107.8,2020-01-28,727902,25781,354,423,1436,2535,4422,16611
216.30.255.3,2020-01-31,727902,1795,124,128,197,240,236,870
216.36.128.2,2020-01-29,727902,5964,145,163,393,490,642,4131
216.37.1.19,2020-01-31,727902,103035,1225,1737,8303,12584,10461,68725
216.38.36.200,2020-01-31,727902,1598,97,128,204,215,199,755
216.38.128.2,2020-01-31,727902,38662,398,1438,5068,6127,7361,18270
216.40.192.103,2020-01-29,727902,22954,240,498,1641,4210,5049,11316
216.41.192.74,2020-01-31,727902,13239,199,278,409,671,1010,10672
216.47.128.11,2020-01-28,727902,33424,848,3006,6574,3485,2870,16641
216.47.160.12,2020-01-31,727902,204009,1023,5619,16377,21511,23157,136322
216.47.160.13,2020-01-28,727902,206798,970,5645,16267,21511,23849,138556
216.52.1.1,2020-01-29,727902,72375,743,3176,11551,11541,10059,35305
216.52.1.33,2020-01-29,727902,73016,793,3096,11745,11640,10308,35434
216.52.41.1,2020-01-31,727902,249674,5308,2760,10236,27775,37417,166178
216.52.65.1,2020-01-31,727902,351912,2711,12594,40038,44818,40580,211171
216.52.94.1,2020-01-31,727902,369492,10672,24626,42174,41096,40741,210183
216.52.94.33,2020-01-31,727902,369703,10737,24838,42087,41178,40544,210319
216.52.126.1,2020-01-31,727902,367772,7852,20314,43747,52549,43614,199696
216.52.129.1,2020-01-31,727902,311111,9034,18876,28650,24869,34788,194894
216.52.161.33,2020-01-31,727902,153496,15428,18496,14353,11095,11114,83010
216.52.169.1,2020-01-31,727902,250991,1090,3886,23226,27631,33453,161705
216.52.254.1,2020-01-31,727902,206781,6500,10913,20496,27928,25864,115080
216.52.254.33,2020-01-31,727902,206771,6443,10790,20720,28013,25648,115157
216.53.5.49,2020-01-24,727902,16976,294,518,1616,3098,2508,8942
216.54.2.10,2020-01-30,727902,64820,741,1121,4498,8297,11084,39079
216.54.2.11,2020-01-30,727902,67672,753,988,4551,8243,11442,41695
216.54.201.11,2020-01-31,727902,216264,2615,4410,22325,24265,23149,139500
216.55.94.10,2020-01-31,727902,2915,143,309,473,338,291,1361
216.55.128.7,2020-01-28,727902,1736,83,119,224,242,232,836
216.55.144.5,2020-01-31,727902,1617,85,120,229,193,202,788
216.58.97.20,2020-01-25,727902,98376,1499,3271,5395,9847,9126,69238
216.58.97.21,2020-01-25,727902,90629,1437,2912,4871,8959,8333,64117
216.64.180.11,2020-01-30,727902,1599,84,140,192,194,224,765
216.67.192.3,2020-01-30,727902,41960,174,298,858,1968,6412,32250
216.68.8.3,2020-01-30,727902,1666,85,117,203,206,203,852
216.68.8.8,2020-01-24,727902,1641,82,132,188,187,205,847
216.69.40.31,2020-01-29,727902,1599,72,118,192,209,202,806
216.69.40.32,2020-01-27,727902,1597,80,136,208,179,195,799
216.69.40.33,2020-01-31,727902,1552,70,136,179,211,189,767
216.73.128.2,2020-01-30,727902,8220,285,399,1208,1644,1163,3521
216.73.128.3,2020-01-28,727902,8379,294,457,1265,1620,1168,3575
216.73.128.5,2020-01-29,727902,8727,318,498,1383,1592,1227,3709
216.76.92.8,2020-01-26,727902,17522,366,1176,2215,2380,1878,9507
216.77.168.1,2020-01-29,727902,54127,392,1210,5569,5866,6004,35086
216.81.96.67,2020-01-29,727902,31474,228,1105,4026,4222,3469,18424
216.81.96.68,2020-01-26,727902,93523,660,4023,10954,9199,9241,59446
216.83.0.5,2020-01-30,727902,3241,649,121,229,254,266,1722
216.83.140.140,2020-01-27,727902,7112,131,206,330,385,523,5537
216.83.236.227,2020-01-31,727902,125938,870,1978,6108,14491,20024,82467
216.86.64.33,2020-01-31,727902,7079,85,148,352,485,575,5434
216.87.84.211,2020-01-31,727902,3392,97,126,280,337,388,2164
216.93.191.228,2020-01-31,727902,134112,1047,3513,15094,20981,16266,77211
216.99.112.41,2020-01-25,727902,1608,108,104,184,225,211,776
216.104.64.5,2020-01-29,727902,1881,135,165,238,232,238,873
216.104.72.5,2020-01-31,727902,1529,68,119,172,192,188,790
216.104.200.8,2020-01-30,727902,1596,77,119,191,194,209,806
216.106.26.26,2020-01-30,727902,1593,71,118,177,195,185,847
216.106.184.6,2020-01-31,727902,120671,1858,3301,7277,8316,10986,88933
216.114.114.130,2020-01-30,727902,1621,100,122,174,224,215,786
216.114.114.132,2020-01-22,727902,1630,88,109,190,221,196,826
216.116.96.2,2020-01-31,727902,146753,3670,10078,17785,18240,15699,81281
216.116.96.3,2020-01-31,727902,95520,3382,9199,15004,13586,10024,44325
216.117.191.20,2020-01-30,727902,1589,75,114,188,202,196,814
216.117.191.22,2020-01-30,727902,1551,82,112,181,217,166,793
216.117.199.30,2020-01-31,727902,4616,106,165,441,883,573,2448
216.123.198.243,2020-01-30,727902,5632,840,312,876,894,655,2055
216.126.204.9,2020-01-30,727902,35943,1133,2656,4444,5140,6029,16541
216.127.78.39,2020-01-28,727902,1669,80,135,178,225,234,817
216.130.105.133,2020-01-31,727902,2183,89,180,392,271,262,989
216.130.152.71,2020-01-30,727902,5923,146,360,707,576,669,3465
216.131.94.5,2020-01-30,727902,165311,1462,6152,24008,28554,18650,86485
216.134.130.11,2020-01-27,727902,1665,81,119,202,217,212,834
216.135.0.10,2020-01-31,727902,108975,700,1639,4212,8990,12299,81135
216.138.0.4,2020-01-30,727902,1701,83,135,183,226,213,861
216.138.56.19,2020-01-31,727902,1748,89,125,205,208,240,881
216.138.97.246,2020-01-31,727902,151941,1905,6470,15754,15318,21982,90512
216.138.119.6,2020-01-31,727902,139141,1689,5521,12588,12539,17854,88950
216.143.132.20,2020-01-30,727902,55308,420,1567,5574,8290,9012,30445
216.143.135.11,2020-01-31,727902,347423,2493,10197,29753,35208,38833,230939
216.143.135.12,2020-01-31,727902,339806,2289,9720,28527,34637,38044,226589
216.144.4.10,2020-01-30,727902,6361,161,150,279,374,510,4887
216.144.8.10,2020-01-31,727902,8156,190,190,375,486,896,6019
216.144.192.250,2020-01-29,727902,33779,388,557,2395,6209,5264,18966
216.144.192.252,2020-01-30,727902,34857,413,577,2635,6601,5299,19332
216.146.35.35,2020-01-31,727902,348412,35321,68193,89252,50859,32211,72576
216.146.36.36,2020-01-31,727902,329863,10087,27736,54514,51376,42103,144047
216.146.70.3,2020-01-29,727902,1704,102,138,231,184,205,844
216.147.131.33,2020-01-31,727902,85132,478,2188,6960,10583,11635,53288
216.147.131.34,2020-01-30,727902,50057,270,1230,4179,6683,7787,29908
216.148.225.135,2020-01-29,727902,1578,88,106,200,206,203,775
216.148.227.68,2020-01-29,727902,1591,78,133,195,213,205,767
216.148.227.79,2020-01-30,727902,1652,89,116,214,204,233,796
216.150.100.1,2020-01-30,727902,12290,120,235,559,1209,2984,7183
216.150.100.2,2020-01-27,727902,12117,125,210,502,1112,2927,7241
216.150.240.31,2020-01-27,727902,25617,208,647,2292,3360,3362,15748
216.150.240.32,2020-01-31,727902,1732,95,150,215,188,228,856
216.154.64.6,2020-01-31,727902,1665,88,119,209,194,197,858
216.155.175.40,2020-01-29,727902,1568,84,98,205,176,218,787
216.155.175.41,2020-01-25,727902,1485,78,113,167,197,178,752
216.155.175.105,2020-01-27,727902,1562,72,123,185,210,174,798
216.155.175.106,2020-01-29,727902,1558,78,101,194,196,214,775
216.162.32.20,2020-01-31,727902,43746,1631,5011,6291,3844,4086,22883
216.163.32.51,2020-01-28,727902,22737,308,362,1399,3306,4605,12757
216.163.120.21,2020-01-29,727902,29613,224,752,2733,3895,4278,17731
216.167.158.11,2020-01-29,727902,1662,82,110,199,225,195,851
216.167.223.12,2020-01-23,727902,30069,257,429,1385,2636,3800,21562
216.169.160.2,2020-01-31,727902,109547,925,2097,5680,11377,15967,73501
216.169.160.23,2020-01-31,727902,96804,861,1755,5011,9986,14267,64924
216.170.153.146,2020-01-31,727902,371663,22561,40872,61818,46785,38758,160869
216.171.98.75,2020-01-22,727902,26157,455,2309,2262,1560,2361,17210
216.171.98.76,2020-01-28,727902,26494,453,2339,2309,1562,2442,17389
216.175.203.51,2020-01-31,727902,117318,1879,5488,12325,15211,16952,65463
216.181.31.11,2020-01-30,727902,254179,2751,10509,25353,26678,27273,161615
216.183.32.6,2020-01-27,727902,1685,90,132,218,222,213,810
216.183.90.190,2020-01-31,727902,75137,2703,3753,2727,3821,5553,56580
216.183.96.115,2020-01-29,727902,36157,935,573,1518,3341,5407,24383
216.183.114.118,2020-01-25,727902,17772,202,291,886,1418,2762,12213
216.183.128.10,2020-01-24,727902,1770,103,141,222,224,210,870
216.183.129.9,2020-01-28,727902,7439,127,530,1707,640,556,3879
216.184.96.4,2020-01-31,727902,53406,1226,5206,6051,4769,4461,31693
216.185.64.6,2020-01-31,727902,145900,1198,5286,5760,9924,13103,110629
216.185.111.10,2020-01-30,727902,20699,680,1850,3413,2520,1980,10256
216.185.192.1,2020-01-26,727902,240796,849,1783,9566,21075,21228,186295
216.185.192.2,2020-01-22,727902,241776,755,1906,9525,21344,21153,187093
216.186.3.215,2020-01-31,727902,1745,93,127,219,230,219,857
216.186.94.10,2020-01-25,727902,1678,76,139,212,215,209,827
216.194.28.33,2020-01-31,727902,378634,6633,21272,42777,45921,42817,219214
216.194.28.69,2020-01-27,727902,18557,248,743,2157,2204,2156,11049
216.198.139.68,2020-01-31,727902,98269,647,3482,5480,8272,10579,69809
216.198.139.69,2020-01-31,727902,98277,665,3417,5444,8333,10441,69977
216.199.46.11,2020-01-31,727902,91466,2007,3964,6279,10078,12856,56282
216.199.54.9,2020-01-31,727902,50265,706,1808,2650,3605,4776,36720
216.211.191.3,2020-01-28,727902,10390,152,264,1178,2421,1307,5068
216.211.191.9,2020-01-26,727902,10213,146,251,1063,2421,1370,4962
216.215.19.4,2020-01-28,727902,14793,157,908,2620,1536,1057,8515
216.218.130.58,2020-01-29,727902,3751,136,265,534,449,617,1750
216.220.30.1,2020-01-30,727902,4241,111,155,313,463,642,2557
216.220.80.200,2020-01-27,727902,69644,433,1388,4278,6463,8576,48506
216.220.93.193,2020-01-27,727902,60283,275,879,2545,4845,7371,44368
216.220.96.17,2020-01-28,727902,6810,146,427,1124,910,806,3397
216.220.96.18,2020-01-29,727902,6687,115,289,912,1117,772,3482
216.221.96.36,2020-01-31,727902,4103,111,170,354,451,470,2547
216.222.1.3,2020-01-20,727902,11458,261,266,1069,1978,1363,6521
216.223.224.6,2020-01-25,727902,2797,96,242,253,292,308,1606
216.224.112.14,2020-01-29,727902,41086,976,2542,6562,7280,6887,16839
216.228.160.3,2020-01-31,727902,107529,445,2563,6192,8589,18033,71707
216.228.160.4,2020-01-31,727902,118421,547,2988,7970,9702,18771,78443
216.228.160.5,2020-01-31,727902,119354,497,3105,8671,9653,18626,78802
216.228.160.36,2020-01-31,727902,121427,564,3145,8720,9948,18995,80055
216.229.0.25,2020-01-31,727902,121831,1614,1513,6448,12420,15609,84227
216.229.72.9,2020-01-29,727902,1831,138,128,231,210,229,895
216.230.112.42,2020-01-30,727902,34982,367,1340,4289,5999,5224,17763
216.230.128.32,2020-01-31,727902,1858,217,122,230,193,200,896
216.230.128.228,2020-01-29,727902,1654,80,138,183,202,231,820
216.230.147.90,2020-01-30,727902,4249,289,220,394,469,513,2364
216.231.41.2,2020-01-31,727902,123616,3222,6809,13818,13065,17031,69671
216.234.234.30,2020-01-29,727902,20804,665,1790,3593,2501,1905,10350
216.235.128.10,2020-01-29,727902,19736,261,1633,4247,1914,1612,10069
216.240.101.67,2020-01-27,727902,2085,89,132,255,249,265,1095
216.241.177.241,2020-01-31,727902,15574,1238,624,704,966,1235,10807
216.244.191.38,2020-01-29,727902,2172,181,148,232,242,246,1123
216.244.192.32,2020-01-30,727902,17051,8360,1589,715,725,773,4889
216.248.176.20,2020-01-28,727902,1629,74,118,195,210,223,809
216.250.190.144,2020-01-30,727902,21413,366,480,1284,2912,4376,11995
216.250.190.145,2020-01-30,727902,21497,359,504,1176,2932,4339,12187
216.251.128.22,2020-01-25,727902,18600,940,2267,2441,933,1102,10917
216.251.128.40,2020-01-28,727902,4726,158,644,950,401,363,2210
216.254.95.2,2020-01-31,727902,163679,3868,9885,21122,23470,25117,80217
216.254.141.2,2020-01-31,727902,208444,5622,5721,9707,18059,20721,148614
216.254.141.13,2020-01-31,727902,210827,5695,5915,9778,17989,20947,150503
217.8.192.51,2020-01-31,727902,1910,81,128,237,241,305,918
217.8.192.52,2020-01-30,727902,1876,87,136,204,286,293,870
217.9.16.14,2020-01-28,727902,12209,263,434,824,1065,1314,8309
217.9.17.34,2020-01-31,727902,12340,268,472,834,1074,1292,8400
217.9.240.102,2020-01-31,727902,1677,99,126,211,193,206,842
217.10.32.4,2020-01-30,727902,1702,100,115,207,184,219,877
217.10.32.5,2020-01-27,727902,1694,118,111,209,201,210,845
217.10.35.5,2020-01-27,727902,1806,98,121,246,216,256,869
217.10.36.5,2020-01-27,727902,1800,115,138,210,222,210,905
217.10.39.4,2020-01-29,727902,1774,105,126,211,212,231,889
217.10.44.35,2020-01-30,727902,1718,110,128,201,207,207,865
217.10.160.8,2020-01-30,727902,12864,124,263,672,1268,1636,8901
217.10.162.8,2020-01-30,727902,14880,124,285,843,2068,1410,10150
217.10.167.20,2020-01-31,727902,1682,76,123,222,200,209,852
217.12.50.2,2020-01-27,727902,8967,311,705,848,785,865,5453
217.13.4.24,2020-01-30,727902,1840,180,150,209,238,237,826
217.13.7.140,2020-01-29,727902,1866,198,132,224,226,237,849
217.13.128.17,2020-01-24,727902,9837,294,876,2102,1741,1197,3627
217.14.128.50,2020-01-31,727902,142862,5845,16031,29210,31045,19455,41276
217.14.208.34,2020-01-30,727902,39727,395,567,1832,3776,9566,23591
217.14.223.142,2020-01-25,727902,38150,390,540,1771,3618,9169,22662
217.16.69.1,2020-01-31,727902,1767,97,130,220,225,202,893
217.17.22.2,2020-01-28,727902,25985,370,1384,2924,3244,3132,14931
217.17.24.2,2020-01-29,727902,17015,173,677,1937,2103,2098,10027
217.17.34.10,2020-01-31,727902,41145,5582,1442,2199,3876,8086,19960
217.17.34.68,2020-01-31,727902,83145,5742,2133,3779,6149,15169,50173
217.17.233.49,2020-01-29,727902,1762,81,118,233,227,213,890
217.21.96.1,2020-01-30,727902,23344,2185,1520,1184,1305,1331,15819
217.22.160.5,2020-01-30,727902,1745,87,146,213,202,242,855
217.23.204.10,2020-01-27,727902,2306,85,155,233,290,291,1252
217.24.83.51,2020-01-31,727902,4090,118,190,387,370,332,2693
217.24.241.205,2020-01-30,727902,3592,168,224,337,398,375,2090
217.27.240.20,2020-01-30,727902,136114,9330,17065,27365,25076,17003,40275
217.28.150.195,2020-01-30,727902,1605,86,121,204,209,199,786
217.29.16.249,2020-01-24,727902,14205,260,278,513,710,1183,11261
217.29.16.250,2020-01-31,727902,24889,378,409,807,1213,1955,20127
217.29.134.11,2020-01-30,727902,1883,118,128,222,247,232,936
217.29.134.12,2020-01-29,727902,1923,132,136,234,245,226,950
217.64.16.1,2020-01-29,727902,2505,121,239,327,322,280,1216
217.64.140.2,2020-01-30,727902,1865,107,149,231,205,225,948
217.64.240.4,2020-01-30,727902,1760,81,130,235,225,214,875
217.65.192.1,2020-01-30,727902,101012,1954,2075,3912,5840,12191,75040
217.66.226.8,2020-01-30,727902,132106,373,529,1531,2803,5520,121350
217.67.92.4,2020-01-31,727902,3548,207,339,565,586,405,1446
217.67.192.22,2020-01-31,727902,16413,1735,548,1050,1071,1247,10762
217.67.192.44,2020-01-30,727902,16396,1720,518,1024,1093,1200,10841
217.69.224.73,2020-01-30,727902,2614,150,230,273,278,277,1406
217.70.96.34,2020-01-30,727902,1936,185,130,223,247,206,945
217.70.106.5,2020-01-25,727902,2204,163,167,242,257,281,1094
217.71.32.20,2020-01-31,727902,1753,94,133,240,212,214,860
217.71.33.200,2020-01-24,727902,1743,76,136,202,201,231,897
217.71.105.254,2020-01-30,727902,76528,773,3180,10681,14090,13726,34078
217.71.121.131,2020-01-30,727902,1759,72,126,235,218,242,866
217.71.121.132,2020-01-29,727902,1714,82,130,210,219,233,840
217.72.162.2,2020-01-31,727902,59625,3664,6567,10959,10047,7943,20445
217.72.163.3,2020-01-30,727902,65576,3745,7679,12631,10992,8674,21855
217.72.168.34,2020-01-31,727902,146138,6345,19226,34375,27769,18422,40001
217.75.0.67,2020-01-29,727902,33318,569,685,1433,2092,4358,24181
217.75.192.10,2020-01-30,727902,4788,182,216,435,517,594,2844
217.75.192.11,2020-01-27,727902,1653,78,137,212,205,212,809
217.77.32.162,2020-01-30,727902,5998,403,724,1179,664,606,2422
217.77.32.213,2020-01-31,727902,5930,379,722,1095,719,578,2437
217.77.71.1,2020-01-31,727902,18467,159,256,587,797,1054,15614
217.77.71.33,2020-01-31,727902,22206,175,302,745,922,1350,18712
217.77.161.130,2020-01-31,727902,1801,100,131,262,208,241,859
217.77.161.131,2020-01-30,727902,1710,95,126,219,222,208,840
217.77.176.10,2020-01-31,727902,103443,2012,8367,22979,19405,14723,35957
217.78.192.22,2020-01-27,727902,2505,567,167,282,252,261,976
217.78.192.78,2020-01-27,727902,2638,552,178,313,264,279,1052
217.79.186.148,2020-01-31,727902,21152,604,843,2386,2790,2338,12191
217.116.0.178,2020-01-30,727902,2701,340,249,261,286,282,1283
217.116.0.179,2020-01-30,727902,2748,360,213,310,280,285,1300
217.117.0.38,2020-01-31,727902,43568,466,1039,1179,1278,1750,37856
217.117.80.1,2020-01-30,727902,1798,94,130,223,226,247,878
217.118.66.243,2020-01-30,727902,1987,227,151,242,216,229,922
217.118.66.244,2020-01-29,727902,1959,237,163,231,232,190,906
217.119.0.250,2020-01-31,727902,1758,91,138,207,226,225,871
217.119.4.250,2020-01-30,727902,1707,100,122,203,197,226,859
217.119.36.4,2020-01-30,727902,1756,133,108,254,215,220,826
217.139.0.38,2020-01-30,727902,1716,98,147,247,215,201,808
217.139.225.250,2020-01-31,727902,1680,103,116,208,215,213,825
217.144.6.6,2020-01-29,727902,50361,1548,915,1667,2271,3263,40697
217.144.239.98,2020-01-28,727902,4821,528,543,810,544,435,1961
217.144.239.99,2020-01-31,727902,4299,413,333,512,386,436,2219
217.145.32.10,2020-01-29,727902,1849,78,146,235,210,225,955
217.145.33.200,2020-01-30,727902,1788,110,124,237,196,249,872
217.145.35.10,2020-01-26,727902,1786,83,142,233,235,219,874
217.147.34.14,2020-01-28,727902,1800,87,149,212,218,230,904
217.148.161.5,2020-01-30,727902,1771,93,132,214,231,214,887
217.149.192.6,2020-01-28,727902,1884,87,147,239,240,236,935
217.149.196.6,2020-01-31,727902,1846,110,180,220,230,212,894
217.150.32.18,2020-01-30,727902,5227,457,505,471,480,544,2770
217.150.35.129,2020-01-31,727902,30715,1792,985,1120,1604,1986,23228
217.150.98.3,2020-01-30,727902,1882,95,146,258,230,237,916
217.156.101.1,2020-01-31,727902,14804,733,1743,968,980,1081,9299
217.168.64.2,2020-01-28,727902,1785,127,132,218,216,222,870
217.168.127.14,2020-01-31,727902,1793,85,130,234,207,231,906
217.168.127.15,2020-01-28,727902,1971,90,148,214,259,223,1037
217.170.18.2,2020-01-29,727902,1762,88,135,210,250,228,851
217.170.32.66,2020-01-31,727902,34426,1112,1770,2717,3754,5524,19549
217.172.64.2,2020-01-28,727902,1828,87,131,238,253,231,888
217.173.198.3,2020-01-31,727902,70151,770,1248,2836,6841,20576,37880
217.174.227.102,2020-01-27,727902,3118,161,163,328,340,345,1781
